Transaction_ID,Date,Time,Merchant_ID,Customer_ID,Device_ID,Transaction_Type,Payment_Gateway,Transaction_City,Transaction_State,IP_Address,Transaction_Status,Device_OS,Transaction_Frequency,Merchant_Category,Transaction_Channel,Transaction_Amount_Deviation,Days_Since_Last_Transaction,amount,fraud
T00043960,06/07/23,1:41:00 AM,e7c00a50-499c-44d9-a467-7e2ffeb278ef,37807d63-04be-4515-a2b5-43190abfe652,1b358307-bc28-414d-990e-cac63984c700,Subscription,Razor Pay,Warangal,Haryana,57.49.222.153,Completed,MacOS,1,Investment,In-store,86.24,18,19.07,0
T00043961,02/05/23,3:34:02 AM,a35ed003-c7a2-4dfd-90ca-0b3a0d46b088,d78a5094-0033-4007-8c58-59cfc26e8e1c,2361d3a4-c551-445c-b67d-e8b57979dda6,Bank Transfer,Paytm,Moradabad,Jharkhand,168.122.130.140,Pending,Android,0,More Services,In-store,30.1,8,36.91,0
T00043962,25/03/24,1:35:21 AM,7eaf95b9-12e1-4db3-a485-e27c623a952e,5ef2a8d6-4554-48ba-b6db-bdf4fb74c41c,b035ea85-25dc-4296-9183-6cc4c433d0ea,Subscription,Other,Arrah,Haryana,14.108.156.40,Failed,iOS,0,Financial services and Taxes,Mobile,74.75,5,43.39,0
T00043963,06/07/23,1:47:27 AM,f1d78e7c-6a2c-41bd-8e03-00f827a70eea,f138d5ef-c3f9-458d-aa22-cb29be9c93b5,0b02ab9d-ee65-4622-9b08-9bd1be6ef32c,Other,Razor Pay,Tadepalligudem,Assam,73.22.180.94,Pending,MacOS,1,Purchases,In-store,-94.27,29,51.68,0
T00043964,01/08/23,1:57:41 AM,6860210a-6498-458b-aaef-71e6ca9e7726,adee1417-4ce7-49d0-92ec-7f6d7ad819f6,41c5a508-aebe-4c0c-aefd-d8f0008c7555,Investment,ICICI UPI,Jorhat,Himachal Pradesh,170.178.117.185,Pending,MacOS,3,Donations and Devotion,In-store,-30.46,5,21.26,0
T00043965,03/01/24,2:00:47 AM,47f9bccf-cc21-43c1-bfdd-38539c7c193a,f5968693-1969-4474-9979-d6cdfbd62f49,d24f4863-9510-4087-9706-33660491c14f,Subscription,Paytm,Faridabad,Haryana,219.161.213.175,Pending,Windows,1,Travel bookings,Online,86.85,19,45.84,0
T00043966,13/04/23,4:02:47 AM,1c01e49f-bae6-4750-a0ac-b2ba5c9e5674,cc97b005-5b45-4735-a741-466a0b0b87cd,0721f155-327a-4930-9ce5-103b2994f7c5,Investment,ICICI UPI,Pallavaram,Sikkim,188.0.30.163,Pending,iOS,1,Financial services and Taxes,Mobile,-5.35,4,3.18,0
T00043967,25/03/24,10:55:20 AM,c5d7ba37-a4ae-4859-aab6-c736eb7f3e85,1b485c49-9f2c-46c5-8f7e-40475a0a3c26,bf46ebfb-9a1e-457b-be61-e8e0bac19363,Bill Payment,Google Pay,Ongole,Madhya Pradesh,94.115.196.199,Completed,Windows,1,Investment,In-store,75.41,10,18.02,0
T00043968,25/08/23,5:59:22 AM,06475f9b-1b40-4f61-9764-5e444b0fd590,5253e218-d6e4-4a5b-8931-94bc630ed3e4,c8764eab-fad9-41d6-9a53-b94fa734a16b,Other,IDFC UPI,Khandwa,Meghalaya,106.91.13.229,Failed,Windows,2,Financial services and Taxes,In-store,3.68,25,46.9,0
T00043969,24/03/24,11:29:20 AM,dfa14957-313d-4fa5-a6ba-396423e63218,8fa16dac-a173-4656-b543-1b273b11cca4,5bd49ba6-10f5-4000-b8f8-0c83863cdc79,Bank Transfer,Razor Pay,Dehradun,Punjab,90.16.142.65,Completed,MacOS,4,Purchases,Online,-78.62,10,32.96,0
T00043970,13/06/23,10:49:09 AM,3d6eb9cf-ba3b-4917-b4b1-896196c24cc8,05a5cc33-9ad2-4886-9f37-fc8cc82d0122,54a8d6f8-972e-491d-921b-e891cfa4b92d,Investment,IDFC UPI,Chennai,Sikkim,48.198.127.20,Failed,iOS,0,Financial services and Taxes,Mobile,-42.96,26,12.42,0
T00043971,07/10/23,8:53:02 AM,abf73cc9-ede4-40ac-a11e-29b27b33439a,98d35375-96d5-47bc-b683-f3f61441419e,0fc1ad24-11f7-4f60-adf2-c0a6de74db11,Bill Payment,IDFC UPI,Sultan Pur Majra,Uttar Pradesh,154.19.62.176,Failed,Windows,4,Financial services and Taxes,In-store,-18.69,26,4.47,0
T00043972,09/03/24,4:39:27 AM,02009b05-0379-4bcc-828f-3c925874b99c,03aa143f-9ed4-4019-8ddb-0be25a00e191,bcac42a8-ae56-46fc-80f6-41bc4bc16997,Bill Payment,ICICI UPI,Kozhikode,Manipur,39.97.134.182,Failed,MacOS,2,Donations and Devotion,Mobile,-19.71,4,44.12,0
T00043973,04/08/23,9:30:27 AM,5dc3ed63-3f9b-48f8-8c42-5d35c0dc07c9,8072fa61-8b9a-497c-aa3d-08356a45d805,025e4aa4-9593-4787-a06e-fe822d457e22,Investment,CRED,Chandigarh,Goa,105.63.168.17,Pending,Android,2,Utilities,Mobile,-4.55,8,41.95,0
T00043974,22/01/24,5:32:00 AM,9742e8b3-a20b-4587-a492-8d40d310d165,d1926b38-69fd-4adf-afae-85e7becfebd8,f98e3878-3f5b-4721-874b-0c34455df448,Bill Payment,Paytm,Kirari Suleman Nagar,Haryana,113.33.148.113,Completed,Windows,3,Donations and Devotion,Mobile,11.37,8,80.86,0
T00043975,03/10/23,5:19:32 AM,11673ba6-5c19-4f5e-9c75-a3c80eb98c2a,ac5dcd83-b541-4928-8e92-ed30f8c1abf1,c3a53a22-4dfa-415e-90c6-45dffaf5607c,Other,CRED,Anantapuram,Himachal Pradesh,40.183.47.158,Pending,Android,10,Utilities,In-store,-41.4,2,17.96,0
T00043976,27/05/23,10:24:02 AM,05ad3788-4bed-4806-a39a-0308315364ab,c0b41a7e-377c-425e-ac31-b60ec5b463c7,412adf4a-62d4-494f-bc4a-54eb96db024b,Bill Payment,CRED,Rohtak,Kerala,52.167.54.242,Pending,Windows,1,Donations and Devotion,In-store,-33.07,10,54.84,0
T00043977,03/06/23,6:27:00 AM,ffdfcb39-273b-4031-a3bc-2d8f3c6217db,5019637d-e74f-445a-adff-857de8e63cb8,388d75e9-e5c4-4ade-a4f1-3bb5b4f89076,Subscription,Google Pay,Malegaon,Madhya Pradesh,16.127.223.169,Pending,iOS,3,Donations and Devotion,Mobile,61.29,19,20.53,0
T00043978,05/06/23,8:58:40 AM,d54051e7-c3ae-4a2b-b574-a043cde44f83,3cbae3fe-fb34-435c-88e7-6fc192a89844,cfb86d5a-543e-46a3-8b90-141ddc725e41,Bank Transfer,PhonePe,Sagar,Rajasthan,103.76.146.252,Failed,Android,1,Brand Vouchers and OTT,Mobile,87.64,14,55.04,0
T00043979,08/10/23,5:11:31 AM,5cffb24c-27e7-4f85-bab5-58dd19264308,2f2e1899-2b50-46e7-95b2-e893249569b5,9612d4fb-953a-4f03-ad9d-539e25fbe96a,Bill Payment,HDFC,Chapra,Telangana,42.232.81.196,Pending,Android,0,Purchases,In-store,-95.58,27,53.07,0
T00043980,29/01/24,9:51:54 AM,297d9995-df81-4826-ae01-6d8cf947011e,b27cbd19-915e-4807-96c6-7b2b237b28c6,5c24462b-0ebb-4abe-b2a2-52ce86e0a72d,Bank Transfer,Other,Pondicherry,Himachal Pradesh,136.15.50.206,Completed,Windows,20,Donations and Devotion,In-store,-2.67,26,411.49,1
T00043981,02/12/23,6:33:04 AM,fe981554-ba2e-4cde-889d-b7f017fb9040,e8a2fc56-b26e-4e73-95d4-0143eb581bce,ad96e1f8-d745-41b8-874b-043d0c865356,Purchase,Paytm,Unnao,Rajasthan,47.233.251.228,Completed,MacOS,4,Other,In-store,51.34,15,441.37,1
T00043982,20/05/23,8:54:58 AM,185b305c-9a7d-493e-b8c0-9902b2b13fb8,a675bde1-7ee1-4664-93a7-b3613adb4ce8,de03fc99-36d3-438e-baac-431c2431f4b9,Investment,Other,Gandhidham,West Bengal,87.84.187.131,Pending,Android,3,Donations and Devotion,In-store,-76,28,43.23,0
T00043983,24/07/23,6:13:27 AM,574575ec-5859-4acd-8f81-aea06b991922,ce4fb3e7-ea84-4637-af8a-c28f8cbb3fc8,5a841c9b-e8d5-4633-bd0e-ccb0f45c9d2d,Bill Payment,CRED,Indore,Nagaland,35.204.139.229,Pending,Windows,1,Donations and Devotion,Online,-29.36,3,40.78,0
T00043984,14/08/23,1:13:30 AM,57f5c13a-32c1-44bc-9253-14449d207c7d,ce96a920-e247-4840-bac6-f72da5ec65a1,1ec5684e-d023-4afe-80ad-0a825515edf5,Investment,Paytm,Kadapa,Bihar,211.245.194.206,Failed,MacOS,3,Brand Vouchers and OTT,Mobile,31.1,23,15.57,0
T00043985,22/01/24,6:14:02 AM,8e1e569f-abbc-47b4-8f36-393e84798c58,7a360f56-9034-4c81-a479-7ecacd242dba,4bde44b5-d6aa-4590-80d1-2eef7d31535e,Investment,CRED,Shivpuri,Andhra Pradesh,69.214.29.139,Pending,MacOS,1,Home delivery,Mobile,-65.65,9,23.44,0
T00043986,25/08/23,12:54:51 PM,56045e2c-85c0-4235-8ebd-b94c486e1fd6,a1343582-30b6-4ac4-a47f-4836fe54164f,b834d99b-8856-497f-8f91-4e1b4d731bad,Subscription,Google Pay,Kurnool,Sikkim,151.77.167.152,Pending,iOS,20,Investment,Online,-74.87,27,32.09,0
T00043987,29/06/23,8:44:32 AM,eec8d4c7-3571-4eb4-9ebb-645e40c10b64,fa32d720-d34d-4d05-8b92-0d65fe454470,60fa1586-6cb0-487f-ac00-8a43bed6cefa,Subscription,Other,Sangli-Miraj & Kupwad,Sikkim,70.161.144.11,Pending,Android,1,Other,In-store,-0.32,23,5.06,0
T00043988,11/03/24,7:45:17 AM,a7049656-2e9d-437e-bf08-10674e202c3a,9a006028-a774-4924-b9b5-d66d25f7e41a,4643d5ee-627a-4354-a9f4-70ffea785e39,Purchase,PhonePe,Visakhapatnam,Gujarat,115.161.236.85,Failed,iOS,0,More Services,Online,-80.46,28,31.32,0
T00043989,10/05/23,2:31:54 AM,cbb45f74-6df0-4fb4-92bd-25051ce3fece,25556398-0c59-48a4-8431-24aed3edfe21,1feea93b-c450-4f1d-8029-c5c47b121ce7,Purchase,HDFC,Tiruvottiyur,Sikkim,103.88.179.95,Failed,Android,3,Home delivery,Mobile,76.69,1,7.04,0
T00043990,29/07/23,12:58:36 PM,3713a02c-27c1-474d-8781-7bf792959e61,b20c7cec-c58d-40c6-84a2-e22c5a456466,99444bb6-0491-4688-9b5d-e548b1abdf76,Bank Transfer,IDFC UPI,Bahraich,West Bengal,187.179.233.182,Completed,Windows,4,Investment,Online,-29.5,10,37.22,0
T00043991,08/10/23,2:20:24 AM,576a4caa-169c-4339-87bf-c15585878f47,77a38ec5-6e7c-444e-b19b-3e9b3229e638,d61e803c-d08b-4efc-a69f-ee9ce65cb30d,Subscription,PhonePe,Aurangabad,Uttar Pradesh,221.15.212.34,Pending,iOS,4,Investment,In-store,-40.07,16,57.03,0
T00043992,16/11/23,7:59:50 AM,a06c6199-97e3-48b4-90fd-5d84ed9016d6,7119bcd8-8e78-465f-83fa-b9ee79f878ec,8be8a5d1-9a46-4cbd-87e1-e4f615057a63,Refund,CRED,Kurnool,Odisha,123.203.234.5,Failed,Android,1,Investment,In-store,44.91,2,43.52,0
T00043993,07/08/23,9:20:29 AM,a2e7a8a5-09fa-4b45-829e-7ba2f190addb,82af950a-b060-4245-a53a-2896737c736a,f8537b70-d0bb-4363-9e8a-2c20bed57fbf,Investment,Paytm,Chittoor,Himachal Pradesh,161.141.165.131,Pending,Windows,0,More Services,Online,60.54,25,113.3,0
T00043994,16/09/23,9:07:34 AM,d6cb2a90-f946-4887-941f-9bc894ada826,a5de3662-2cb0-4478-aec6-a53decd9d7db,d63243aa-5567-4a7e-8423-48e727aa04d6,Purchase,Google Pay,Dewas,Haryana,94.222.44.109,Failed,MacOS,1,Other,In-store,44.33,11,33.57,0
T00043995,12/09/23,6:12:27 AM,6e9aa450-4043-4199-bc61-1f44eb2e18ca,3c033d6f-4be5-424e-a2e6-8af55304b842,6b89deb9-1994-4b93-91ad-47b1aabb14e3,Refund,ICICI UPI,Nangloi Jat,Tamil Nadu,1.56.25.117,Pending,Android,3,Financial services and Taxes,In-store,-92.59,26,5.78,0
T00043996,23/05/23,8:44:18 AM,9a1a2fa4-f63a-4642-9024-4bf484d22ebf,8c8d51b7-f52f-4558-ad72-41063ddce834,f276e02a-959e-4b1d-a3a1-ba116b8d5a9f,Refund,ICICI UPI,Pimpri-Chinchwad,Karnataka,109.202.116.95,Failed,iOS,1,Financial services and Taxes,In-store,48.93,22,12.98,0
T00043997,03/02/24,10:23:28 AM,020d3d7a-e464-4819-a3a1-8926a4d3ebeb,6e329d60-2598-4013-9fa0-fb4c18f9da48,dd3eb3b2-dcba-4aa7-b8a4-6087dc4a463f,Subscription,Razor Pay,Delhi,Bihar,71.7.94.156,Completed,MacOS,0,Travel bookings,Online,-99.45,29,29.13,0
T00043998,19/11/23,2:09:14 AM,26ac2805-6f4f-4e40-830c-838cafb753c1,5114116c-85d5-4e09-815d-ce7e2e9212e1,afb99a7f-13cd-4275-ba3d-b13f72c93c14,Subscription,PhonePe,Bharatpur,Assam,148.225.177.123,Failed,Windows,0,Travel bookings,In-store,57.01,28,2.94,0
T00043999,11/09/23,8:27:51 AM,3ce6069e-9ded-4cdd-9b2d-81a23ccb5d12,c9007677-7534-41cf-94a9-1fabb726e669,e71625f5-c80e-4e1a-9eb1-436cd25f9f2c,Bank Transfer,IDFC UPI,Tiruppur,Chhattisgarh,190.30.182.95,Pending,Windows,1,Financial services and Taxes,Online,-80.51,14,19.04,0
T00044000,07/08/23,10:23:29 AM,8107d1cd-84a6-4bb1-8c2f-86eaa7b5bcfb,46f2c9f8-6987-4318-8a37-cca460646644,9a5cac24-e926-411e-b2b2-67585398dd14,Subscription,HDFC,Bijapur,Haryana,212.5.142.153,Completed,MacOS,50,Travel bookings,Online,-20.09,24,46.69,0
T00044001,06/05/23,6:31:04 AM,5d0b314b-3597-420c-9ac7-50449e20a96a,073cbb9e-9274-444e-b3d3-b3561b3a9748,e7ed7f61-ea00-4ab4-8036-156564500746,Bank Transfer,Other,Guntakal,Arunachal Pradesh,73.180.45.171,Pending,Android,40,Brand Vouchers and OTT,Mobile,-20.74,21,58.55,0
T00044002,17/09/23,6:07:58 AM,00670069-af78-409c-84cd-18d7f7019fbd,5859f6d3-2612-4eb0-b30c-415b91abc88a,a2484f2f-bc6a-491b-aa9d-5aa12e966633,Other,PhonePe,Sangli-Miraj & Kupwad,Punjab,105.252.145.187,Failed,Windows,1,Investment,In-store,-77.33,11,55.42,0
T00044003,29/05/23,10:11:43 AM,821e7e90-360f-4709-9c37-fcdc99c9fca7,b7be4089-8b59-40cc-a0fb-8fe176ec8271,a260b51a-25e4-4eff-b33e-0238b34f921c,Bill Payment,ICICI UPI,Bikaner,Goa,66.41.185.2,Pending,MacOS,3,Investment,Mobile,-72.86,10,6.24,0
T00044004,13/10/23,9:04:44 AM,e98e8cb4-a175-4d67-9e8b-aa348e70e86b,ee84fd8e-ea03-4b15-b968-144a84805d21,fa9d3f65-32d0-4934-82e2-eb052e49821a,Investment,IDFC UPI,Giridih,Assam,8.184.198.86,Failed,MacOS,5,Brand Vouchers and OTT,Mobile,-30.26,14,44.02,0
T00044005,23/01/24,4:14:14 AM,2e53b5d6-59e7-4b9f-8b8f-99d7fffc9b4c,005d1be4-afb8-4295-a626-3009b4bf9547,013dfda7-3487-4d9e-b475-11350aea6eda,Other,Other,Jamalpur,Haryana,222.187.0.213,Failed,MacOS,1,Utilities,Mobile,-98.19,28,33.06,0
T00044006,14/09/23,9:03:00 AM,4344bf8f-4955-4c1d-9518-c554a151b902,4a350d10-8284-417b-9568-4435ead98663,145515c2-406f-4051-859b-2efd8f40a8c8,Purchase,Paytm,Shivpuri,Telangana,112.160.123.231,Pending,Windows,1,Purchases,Mobile,-87.73,10,20.74,0
T00044007,29/01/24,5:51:16 AM,c22f4087-98ed-49f7-98e5-84856c1a0aa3,6e5af744-a30d-4186-a62f-21858343dd12,0086b724-8de5-4bf2-b6aa-f422c76ea388,Bank Transfer,HDFC,Hubli–Dharwad,Karnataka,184.110.152.11,Completed,Android,2,Travel bookings,Online,52.63,14,49.65,0
T00044008,18/12/23,2:14:08 AM,803272b6-380a-4297-bb07-dcd84b4b00cb,1ba50cc7-7041-4ea0-9631-327134b9749d,8427d9ff-8410-4efd-becd-eab2e9d5ab76,Refund,Google Pay,Navi Mumbai,Rajasthan,73.134.36.14,Completed,Windows,2,Other,Online,-14.91,15,16.34,0
T00044009,07/05/23,10:48:42 AM,873efd1d-b050-4516-8a46-adf879b9d8e2,465a7702-c243-4515-8c81-7ebd3cbd9a62,d5b3ae4f-e1ed-4e38-9aeb-20f3a874e640,Refund,PhonePe,Aurangabad,Assam,84.58.65.240,Failed,Android,2,Utilities,Online,-1.66,13,39.08,0
T00044010,06/08/23,9:21:24 AM,d04b9b77-7740-4b24-840e-7a539f1acb63,874a2604-ecfd-4a0c-8355-05afb1ee3b97,e68887e8-4b7a-4ad9-8ab4-082a6e1e92d0,Investment,IDFC UPI,Surat,Uttarakhand,3.224.158.104,Failed,MacOS,1,Investment,In-store,74.16,21,17.17,0
T00044011,23/10/23,11:36:44 AM,2e94db32-e027-4ce9-9f0a-a80ead019a97,77b2e837-2ec9-440f-a21f-77484678eca3,f65ffcfd-46d6-42d1-b79e-d1bac708f2f5,Bill Payment,Google Pay,Saharsa,West Bengal,132.102.103.106,Completed,MacOS,2,Financial services and Taxes,Mobile,-43.31,22,45.11,0
T00044012,11/04/24,2:03:11 AM,613b48f9-7915-4318-a039-a80dc84fb157,ae177043-50da-4eb3-ad56-6f07d9c4f697,60cd25ba-b320-47ed-b5b3-7e343d6da8f8,Investment,Google Pay,Thiruvananthapuram,Nagaland,185.242.18.163,Failed,Windows,3,Other,Online,67.09,28,26.32,0
T00044013,09/06/23,11:59:57 AM,e0dd7011-3342-4aa6-b897-c805fe77e2d3,aed1ceeb-47b1-4810-9bb8-b025dc95c917,a9f7fd64-b755-4107-ae32-9ed2366440ee,Bill Payment,HDFC,Gandhidham,Assam,205.227.110.239,Failed,Android,2,Investment,In-store,13.16,5,27.63,0
T00044014,29/05/23,2:01:50 AM,72376110-7c02-4680-89f5-6d21607daf8e,9645b46a-8416-4b5e-ae30-3a565c151867,3a6698f3-93d7-4138-b9a2-a66338d36af4,Purchase,HDFC,Vijayanagaram,Chhattisgarh,135.252.38.102,Pending,Windows,10,Home delivery,In-store,65.78,3,48.87,0
T00044015,27/08/23,10:53:15 AM,8ce2f18f-5323-46e0-ade6-97de34049763,fd8a9ab7-dce9-4026-ba82-443ed3c16a0d,757c2a94-ca0d-48f3-bea1-d5c478495d44,Subscription,CRED,Bidhannagar,Punjab,208.163.148.109,Pending,Windows,20,Other,Online,-65.13,1,54.61,0
T00044016,03/03/24,6:55:13 AM,4f7f1aa2-e0d1-4cb5-8b9d-947c79a11c64,453463f6-70d1-4dec-978f-3ab3098cf727,2ab853c3-57d4-4d4d-b81b-edad9204d24d,Subscription,Paytm,Bokaro,West Bengal,165.17.5.94,Completed,iOS,2,Donations and Devotion,Mobile,-13.98,12,11.8,0
T00044017,01/12/23,8:25:06 AM,9d9f95d3-3c99-4e57-9da0-efc35704d5d7,6568ad3a-d654-4218-b8c4-43b04e44b5db,23803abf-df01-4be1-8a85-0a6199325cb9,Subscription,IDFC UPI,Raurkela Industrial Township,Assam,143.245.98.239,Failed,iOS,6,Investment,In-store,74.51,14,11.14,0
T00044018,13/05/23,6:40:08 AM,c09e766e-25d7-4f2a-9269-9acae73228e9,6bd942b0-87a3-4f3c-bbf7-170d746d0f47,011bf2cd-78ea-4c30-ae4f-b8644e10099e,Purchase,Paytm,Bhusawal,Andhra Pradesh,15.253.39.65,Completed,MacOS,3,Financial services and Taxes,Online,-16.29,15,54.49,0
T00044019,10/10/23,6:50:50 AM,61b55f59-34b1-44d9-ae2e-fbdc56ce3000,5451b1b3-cd69-4083-9846-e367313652ff,2aab91d7-d85b-48f5-a331-7c476a5f1ac7,Investment,Razor Pay,Hajipur,Tamil Nadu,213.168.212.156,Completed,Android,2,Investment,Online,5.88,10,9.35,0
T00044020,02/06/23,5:56:29 AM,5e112e59-c1ec-431e-a797-617d5dc26ad3,c98c0b60-3599-4957-a6e4-7adfa37af79d,9f1b0d06-9339-4ce0-8a19-c63a583162fc,Purchase,PhonePe,Morena,Himachal Pradesh,72.65.91.193,Pending,MacOS,3,Donations and Devotion,Mobile,-53.1,26,5.74,0
T00044021,11/08/23,11:59:05 AM,f5cd535a-1c47-4ca9-afe2-3c7d6930bfc9,99a521fd-b9fc-4755-b96c-4d39737c1dc1,a3e4ccba-6e16-412d-a35b-069d9b4c2a6b,Purchase,ICICI UPI,Pune,Sikkim,192.244.51.59,Pending,MacOS,1,Utilities,Online,-46.95,6,476.43,1
T00044022,01/12/23,3:40:58 AM,342e4545-27c7-4a00-aafd-f28c4ceeed57,13fc3d2a-1029-4742-a222-6715fb426401,f9e8aeff-2b4e-476d-9090-fef1e977421c,Refund,Other,Dhule,Uttarakhand,65.143.151.23,Completed,Android,1,Investment,Mobile,24.65,10,325.01,1
T00044023,08/04/24,1:00:12 AM,f2d08de0-b24e-41a9-84f6-bae8a8a10886,be9e3c61-e8ae-4cba-a289-ec09f7311925,37885c86-b40f-43f6-9c37-2c00fb518911,Bank Transfer,PhonePe,Bhind,Tripura,212.4.34.63,Pending,Android,1,Brand Vouchers and OTT,Online,-72.73,18,32.73,0
T00044024,17/08/23,2:38:49 AM,65304aff-20d9-4b15-bc98-56c998096251,cf6269c6-bc29-4334-8b5d-e187ebaf7fb5,7c1511dd-7555-413a-9424-33899d46e73e,Investment,CRED,Hospet,Punjab,130.134.223.89,Pending,iOS,1,Utilities,In-store,-49.63,29,10.88,0
T00044025,16/02/24,6:30:28 AM,59817fe6-1932-46c4-8664-691dd9f68f96,15847a12-8e65-4333-a120-7f65dde2e68a,596952e4-3221-4c6f-b57b-b5a828fe44a3,Investment,Paytm,Madurai,Goa,58.6.165.166,Failed,iOS,3,Purchases,Online,18.98,29,9.15,0
T00044026,03/02/24,2:39:54 AM,d337f90c-2b36-4dc6-829e-bddd023d60b2,cd25fdc5-add5-40a1-9c69-62c0c06ff9c1,688a7113-2e32-47f2-986d-e2c4a796101b,Bill Payment,ICICI UPI,Coimbatore,Kerala,78.78.92.159,Failed,Android,2,Travel bookings,Mobile,5.75,11,61.03,0
T00044027,25/04/23,3:25:01 AM,7da374b7-f899-44c0-b6b7-c3b87ac6e0e7,59d5d4c9-5fbe-460a-b845-d8aa8d00b97b,fb311e00-4073-421c-9e1a-85d4403c0821,Refund,PhonePe,Dibrugarh,Telangana,176.180.86.6,Failed,Windows,1,Other,In-store,85.36,21,7.29,0
T00044028,29/12/23,3:17:40 AM,09491953-155b-4cd8-b2c6-6d4d933347c9,48b53611-088e-4fee-a6bc-efe77eaf45cb,7a9597fe-2eab-420e-b7c0-a08effa0e375,Investment,CRED,Ludhiana,Manipur,99.117.56.213,Completed,iOS,30,Donations and Devotion,Online,-10.76,9,22.87,0
T00044029,04/08/23,11:51:54 AM,fff6faa3-8696-4141-ad1e-2e06cad4ef78,d8fec4c2-3662-4b39-be08-542c128ba761,505d16cf-fb8d-4fbf-8b58-fefc92dba2d3,Bank Transfer,Other,Amroha,Jharkhand,117.79.175.253,Pending,Android,30,Financial services and Taxes,Mobile,12.53,12,58.64,0
T00044030,05/08/23,7:15:18 AM,6cf5ba49-cfd4-4c3b-a98a-c6c666070436,ffeaf404-6755-4a93-9c51-c072e96fa3b1,4d468865-6f68-479f-b9a9-ab1663fe868d,Refund,Paytm,Dindigul,Karnataka,22.148.126.177,Pending,Windows,0,Purchases,Mobile,12.3,15,58.7,0
T00044031,08/09/23,3:56:33 AM,c9972594-32ad-43cc-b105-634f94a81467,b3623f19-847f-4e2a-8dcd-e11b72bd4dfd,c3048598-375a-4d62-9de3-a820a5990c49,Bill Payment,Other,Akola,Karnataka,118.64.181.177,Completed,Windows,1,Brand Vouchers and OTT,Online,-62.45,24,19.54,0
T00044032,24/08/23,8:20:11 AM,58f9837f-7bc1-458a-87c6-3636d417e5c4,4e6b89a1-3e25-4695-81d2-c6b207ac24c4,3d86c8d5-02e7-4431-8315-e598890346d7,Refund,HDFC,Bally,Chhattisgarh,206.113.6.192,Failed,iOS,1,Home delivery,Mobile,18.37,1,19.61,0
T00044033,23/03/24,8:23:15 AM,8ce5ef59-dd98-42f3-88b4-2421c667d53c,6e55bf7a-4d26-42c4-87fd-d5e45b5b135f,5a37bf2b-dc6f-4e49-aaba-0eebed8b7682,Refund,Google Pay,Jabalpur,Meghalaya,147.219.236.1,Completed,Android,2,More Services,In-store,-21.05,29,19.63,0
T00044034,11/01/24,1:08:01 AM,15b326c4-b53e-400d-ae9b-f489284b833b,13483c45-7822-42da-a6e7-375432ea63bc,e137b598-5150-4999-a11b-b9a6f2e93b96,Bill Payment,CRED,Gudivada,Uttarakhand,26.172.66.248,Failed,MacOS,1,Brand Vouchers and OTT,Online,-14.01,22,4.87,0
T00044035,31/08/23,4:11:57 AM,d7177ea8-fded-46d3-ad7d-40d6c240e418,deb54da2-94c5-4b3d-9245-2dd0ef3502a2,824109d5-7749-4773-ad47-48f9716ada91,Refund,Google Pay,Pudukkottai,Uttarakhand,219.102.88.235,Completed,Windows,1,Donations and Devotion,Online,-53.51,8,25.85,0
T00044036,03/02/24,7:54:44 AM,f2585e98-021d-4a37-87d6-a4ef11efbecc,18174d93-7c26-4d47-9ce2-8dbe6f9baab6,2b4d9755-dafe-4b07-8fd6-13f0613d501e,Investment,HDFC,Jaunpur,Telangana,190.61.234.8,Failed,Windows,1,Travel bookings,In-store,51.47,23,29.32,0
T00044037,08/01/24,7:55:11 AM,45797fe5-70a4-463f-9ac2-d3370b3b1c41,c24d4f4b-899a-4937-94fe-23a2f3463d68,6c41ac08-e4fd-47be-b8c8-e6c1ac55bbfd,Refund,Razor Pay,Narasaraopet,Maharashtra,190.207.202.245,Pending,Windows,1,Utilities,In-store,-97.17,1,35.13,0
T00044038,23/02/24,5:04:55 AM,3562c42c-1790-4325-9aa8-66d56300b490,c92961fb-c7b4-4e87-99c9-7d0880681514,25ac9625-bb43-471e-9516-8fa8b752ffb8,Purchase,IDFC UPI,Korba,West Bengal,99.186.131.175,Pending,Android,1,Donations and Devotion,Online,-32.64,7,36.36,0
T00044039,12/07/23,3:57:54 AM,b3bd5198-ff49-45d4-a924-5cdd0005ab89,78a219f8-3066-4abe-acc3-dbf41b3500e5,d7ed188f-862e-4204-98f0-1ef8f1576807,Other,Paytm,Ramagundam,Maharashtra,166.105.46.235,Pending,iOS,4,Other,Online,21.42,20,43.74,0
T00044040,14/01/24,4:56:05 AM,b2475f40-3f2a-4458-b561-cde101a120c3,b1e1e7e3-cf36-4bfb-8ccb-22baa5393fa7,2517cc47-0921-44b5-9e1f-7bc1a55e3936,Bank Transfer,CRED,Darbhanga,Kerala,69.10.251.125,Pending,Windows,3,Home delivery,In-store,-95.26,12,42.49,0
T00044041,06/07/23,12:11:19 PM,3880df63-43ae-4c05-8f68-1838e635f8f0,b2a2ec64-f58c-4d76-9f5e-c5c0ae472dea,91fb5d89-64da-44fe-92bd-556df8aee268,Bill Payment,ICICI UPI,Singrauli,Haryana,31.39.91.202,Failed,MacOS,2,Purchases,Online,44.92,10,9.94,0
T00044042,21/06/23,10:01:29 AM,32612737-1d06-4eff-bbfa-d03a4834ae1a,49b4b2ce-a4ba-4f06-a296-69e9e961334f,e42f007e-af28-4ada-823c-2247305c506a,Refund,ICICI UPI,Uluberia,Telangana,55.190.3.112,Failed,iOS,4,Purchases,In-store,13.58,7,165.83,1
